EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
2.016.792.722,6,2003,52421,MAIN
2.016.824.097,6,2008,46693,MAIN
2.016.824.097,3,2003,2441001,MAIN
2.016.824.097,3,2003,3162101,MAIN
2.016.824.097,3,2003,4531006,MAIN
2.016.824.097,3,2003,511,MAIN
2.016.824.097,3,2003,7412401,MAIN
2.016.824.097,3,2008,2110001,MAIN
2.016.824.097,3,2008,2790011,MAIN
2.016.824.097,3,2008,4321103,MAIN
2.016.824.097,3,2008,6920101,MAIN
2.016.915.951,3,2003,63111,MAIN
2.016.915.951,3,2008,52241,MAIN
2.016.918.822,3,2003,5143001,MAIN
2.016.918.822,3,2003,52450,MAIN
2.016.918.822,3,2008,4643101,MAIN
2.016.918.822,3,2008,47540,MAIN
2.017.153.996,3,2003,63210,MAIN
2.017.153.996,3,2008,52210,MAIN
2.017.154.788,6,2008,47640,MAIN
2.017.154.788,3,2003,52482,MAIN
2.017.154.788,3,2008,47640,MAIN
2.017.154.788,6,2003,52482,MAIN
2.017.154.887,6,2008,47640,MAIN
2.017.154.887,3,2003,52421,MAIN
2.017.154.887,3,2003,52482,MAIN
2.017.154.887,3,2008,47640,MAIN
2.017.154.887,3,2008,47716,MAIN
2.017.154.887,6,2003,52482,MAIN
2.017.262.181,6,2008,14199,MAIN
2.017.262.181,3,2003,1823001,MAIN
2.017.262.181,3,2003,51421,MAIN
2.017.262.181,3,2003,5142102,MAIN
2.017.262.181,3,2003,5142103,MAIN
2.017.262.181,3,2008,1414001,MAIN
2.017.262.181,3,2008,46423,MAIN
2.017.262.181,3,2008,4642302,MAIN
2.017.262.181,3,2008,46424,MAIN
2.017.328.202,6,2008,47430,MAIN
2.017.328.202,3,2003,5010301,MAIN
2.017.328.202,3,2003,50200,MAIN
2.017.328.202,3,2003,5020002,MAIN
2.017.328.202,3,2003,5020003,MAIN
2.017.328.202,3,2003,5030201,MAIN
2.017.328.202,3,2008,4532001,MAIN
2.017.328.202,3,2008,46421,MAIN
2.017.328.202,3,2008,46422,MAIN
2.017.328.202,3,2008,46423,MAIN
2.017.328.202,3,2008,4642301,MAIN
2.017.328.202,3,2008,46424,MAIN
2.017.328.202,3,2008,46425,MAIN
2.017.328.202,3,2008,46431,MAIN
2.017.328.202,3,2008,4643101,MAIN
2.017.328.202,3,2008,4643102,MAIN
2.017.328.202,3,2008,4643103,MAIN
2.017.328.202,3,2008,46693,MAIN
2.017.328.202,3,2008,47420,MAIN
2.017.328.202,3,2008,47430,MAIN
2.017.328.202,3,2008,4743001,MAIN
2.017.328.202,3,2008,47540,MAIN
2.017.328.202,3,2008,4754001,MAIN
2.017.328.202,3,2008,47711,MAIN
2.017.328.202,3,2008,4771101,MAIN
2.017.328.202,3,2008,47712,MAIN
2.017.328.202,3,2008,4771201,MAIN
2.017.328.202,3,2008,47713,MAIN
2.017.328.202,3,2008,4771301,MAIN
2.017.328.202,3,2008,47714,MAIN
2.017.328.202,3,2008,4771401,MAIN
2.017.328.202,3,2008,47715,MAIN
2.017.328.202,3,2008,4771501,MAIN
2.017.328.202,3,2008,47716,MAIN
2.017.328.202,3,2008,4771601,MAIN
2.017.328.202,3,2008,47721,MAIN
2.017.328.202,3,2008,4772101,MAIN
2.017.433.318,3,2003,5232002,MAIN
2.017.433.318,3,2003,93021,MAIN
2.017.433.318,3,2008,4774002,MAIN
2.017.433.318,3,2008,96021,MAIN
2.017.459.151,6,2008,52290,MAIN
2.017.459.151,3,2003,61100,MAIN
2.017.459.151,3,2003,631,MAIN
2.017.459.151,3,2003,6311101,MAIN
2.017.459.151,3,2008,50200,MAIN
2.017.459.151,3,2008,5224101,MAIN
2.017.482.808,3,2003,7412101,MAIN
2.017.482.808,3,2003,7412401,MAIN
2.017.482.808,3,2008,6420011,MAIN
2.017.482.808,3,2008,82110,MAIN
2.017.482.808,3,2008,68100,SECO
2.017.482.808,3,2008,7021001,SECO
2.017.482.808,3,2008,7022001,SECO
2.017.626.328,3,2003,5250101,MAIN
2.017.626.328,3,2003,5530101,MAIN
2.017.626.328,3,2008,4779101,MAIN
2.017.626.328,3,2008,5610101,MAIN
2.017.646.718,3,2003,5143001,MAIN
2.017.646.718,3,2003,5244201,MAIN
2.017.646.718,3,2008,4643101,MAIN
2.017.646.718,3,2008,4759201,MAIN
2.017.717.289,6,2008,70220,MAIN
2.017.717.289,3,2003,51640,MAIN
2.017.717.289,3,2003,6523,MAIN
2.017.717.289,3,2003,70201,MAIN
2.017.717.289,3,2003,7134005,MAIN
2.017.717.289,3,2003,7230001,MAIN
2.017.717.289,3,2003,7412401,MAIN
2.017.717.289,3,2003,74131,MAIN
2.017.717.289,3,2008,46510,MAIN
2.017.717.289,3,2008,6311001,MAIN
2.017.717.289,3,2008,68201,MAIN
2.017.717.289,3,2008,6920101,MAIN
2.017.717.289,3,2008,73200,MAIN
2.017.717.289,3,2008,7739201,MAIN
2.017.770.541,3,2003,5146002,MAIN
2.017.770.541,3,2003,51651,MAIN
2.017.770.541,3,2003,5232001,MAIN
2.017.770.541,3,2003,52498,MAIN
2.017.770.541,3,2008,4646001,MAIN
2.017.770.541,3,2008,46693,MAIN
2.017.770.541,3,2008,4774001,MAIN
2.017.770.541,3,2008,47789,MAIN
2.017.919.803,6,2008,47191,MAIN
2.017.919.803,3,2003,3720002,MAIN
2.017.919.803,3,2003,5250,MAIN
2.017.919.803,3,2008,3832902,MAIN
2.017.919.803,6,2003,52122,MAIN
2.018.091.037,3,2003,6523,MAIN
2.018.091.037,3,2003,70201,MAIN
2.018.091.037,3,2008,68201,MAIN
2.018.091.037,3,2008,68203,MAIN
2.018.091.037,3,2008,68100,SECO
2.018.182.196,3,2003,3410001,MAIN
2.018.182.196,3,2003,5010401,MAIN
2.018.182.196,3,2003,5020002,MAIN
2.018.182.196,3,2003,5020003,MAIN
2.018.182.196,3,2003,52482,MAIN
2.018.182.196,3,2008,2910001,MAIN
2.018.182.196,3,2008,4519401,MAIN
2.018.182.196,3,2008,4520302,MAIN
2.018.182.196,3,2008,45204,MAIN
2.018.182.196,3,2008,47640,MAIN
2.018.204.467,3,2003,7031,MAIN
2.018.248.910,3,2003,50301,MAIN
2.018.248.910,3,2003,6523,MAIN
2.018.248.910,3,2003,7031,MAIN
2.018.248.910,3,2003,7412401,MAIN
2.018.248.910,3,2008,45310,MAIN
2.018.248.910,3,2008,6920101,MAIN
2.018.250.591,3,2003,5241003,MAIN
2.018.250.591,3,2008,4751302,MAIN
2.018.309.979,6,2008,79110,MAIN
2.018.309.979,3,2003,6330101,MAIN
2.018.309.979,3,2008,7911001,MAIN
2.018.518.332,6,2008,69109,MAIN
2.018.518.332,3,2003,741,MAIN
2.018.526.151,3,2008,46150,MAIN
2.018.526.151,3,2008,46160,MAIN
2.018.526.151,3,2008,46190,MAIN
2.018.526.151,3,2008,47242,MAIN
2.018.526.151,3,2008,47420,MAIN
2.018.526.151,3,2008,47630,MAIN
2.018.526.151,3,2008,4771501,MAIN
2.018.526.151,3,2008,4777001,MAIN
2.018.526.547,6,2008,66210,MAIN
2.018.526.547,3,2003,511,MAIN
2.018.529.220,3,2003,6523,MAIN
2.018.650.667,3,2003,52422,MAIN
2.018.650.667,3,2003,52423,MAIN
2.018.650.667,3,2008,47711,MAIN
2.018.650.667,3,2008,47712,MAIN
2.018.742.224,3,2003,51561,MAIN
2.018.742.224,3,2008,68201,MAIN
2.018.787.457,3,2003,51476,MAIN
2.018.787.457,3,2003,52482,MAIN
2.018.787.457,3,2008,46496,MAIN
2.018.787.457,3,2008,47640,MAIN
2.018.787.952,3,2003,2863001,MAIN
2.018.787.952,3,2003,52710,MAIN
2.018.787.952,3,2008,2572001,MAIN
2.018.787.952,3,2008,95230,MAIN
2.018.790.031,3,2003,1513103,MAIN
2.018.790.031,3,2003,5530101,MAIN
2.018.790.031,3,2008,1085001,MAIN
2.018.790.031,3,2008,5610101,MAIN
2.018.830.811,3,2003,5241003,MAIN
2.018.830.811,3,2008,4751302,MAIN
2.018.934.541,3,2003,51340,MAIN
2.018.934.541,3,2003,6523,MAIN
2.018.934.541,3,2003,70201,MAIN
2.018.934.541,3,2008,46349,MAIN
2.018.934.541,3,2008,68201,MAIN
2.019.065.787,6,2008,41102,MAIN
2.019.065.787,3,2003,7031,MAIN
2.019.066.975,6,2008,47711,MAIN
2.019.066.975,3,2003,52421,MAIN
2.019.066.975,3,2003,52423,SECO
2.019.066.975,3,2003,52432,SECO
2.019.066.975,3,2003,5248402,SECO
2.019.066.975,3,2008,47716,MAIN
2.019.066.975,3,2008,47711,SECO
2.019.066.975,3,2008,47722,SECO
2.019.066.975,3,2008,4777002,SECO
2.019.069.054,3,2003,1120002,MAIN
2.019.069.054,3,2003,4511203,MAIN
2.019.069.054,3,2003,5153104,MAIN
2.019.069.054,3,2003,5170001,MAIN
2.019.069.054,3,2003,70201,MAIN
2.019.069.054,3,2008,910002,MAIN
2.019.069.054,3,2008,4312003,MAIN
2.019.069.054,3,2008,4673204,MAIN
2.019.069.054,3,2008,46900,MAIN
2.019.069.054,3,2008,68201,MAIN
2.019.208.616,6,2008,47786,MAIN
2.019.208.616,3,2003,51474,MAIN
2.019.208.616,3,2003,5147803,MAIN
2.019.208.616,3,2003,5156102,MAIN
2.019.208.616,3,2003,52484,MAIN
2.019.208.616,3,2003,5249702,MAIN
2.019.208.616,3,2008,46480,MAIN
2.019.208.616,3,2008,4649903,MAIN
2.019.208.616,3,2008,4676102,MAIN
2.019.208.616,3,2008,47770,MAIN
2.019.208.616,3,2008,4778602,MAIN
2.019.271.071,3,2003,5530105,MAIN
2.019.271.071,3,2008,5610105,MAIN
2.019.431.122,6,2008,47782,MAIN
2.019.431.122,3,2003,33402,MAIN
2.019.431.122,3,2003,5248501,MAIN
2.019.431.122,3,2008,26700,MAIN
2.019.431.122,3,2008,4778201,MAIN
2.019.503.277,6,2008,79110,MAIN
2.019.503.277,3,2003,6330101,MAIN
2.019.503.277,3,2008,7911001,MAIN
2.019.503.277,6,2003,63301,MAIN
2.019.513.076,3,2003,52423,MAIN
2.019.513.076,3,2003,5244205,MAIN
2.019.513.076,3,2008,4759902,MAIN
2.019.513.076,3,2008,47711,MAIN
2.019.616.115,6,2008,56101,MAIN
2.019.616.115,3,2003,5530101,MAIN
2.019.616.115,3,2003,5530207,SECO
2.019.616.115,3,2008,5610101,MAIN
2.019.616.115,3,2008,5610207,SECO
2.019.616.115,6,2003,55302,MAIN
2.019.627.201,3,2003,5141003,MAIN
2.019.627.201,3,2008,4641201,MAIN
2.019.628.684,3,2003,511,MAIN
2.019.628.684,3,2003,51240,MAIN
2.019.628.684,3,2003,5124001,MAIN
2.019.628.684,3,2003,5141003,MAIN
2.019.628.684,3,2003,5241006,MAIN
2.019.628.684,3,2003,52421,MAIN
2.019.628.684,3,2003,52425,MAIN
2.019.628.684,3,2008,46240,MAIN
2.019.628.684,3,2008,4641201,MAIN
2.019.628.684,3,2008,4751202,MAIN
2.019.628.684,3,2008,47714,MAIN
2.019.628.684,3,2008,47716,MAIN
2.019.808.531,6,2008,47730,MAIN
2.019.808.531,3,2003,52310,MAIN
2.019.808.531,3,2003,5232001,MAIN
2.019.808.531,3,2003,5232002,MAIN
2.019.808.531,3,2003,5248501,MAIN
2.019.808.531,3,2008,47730,MAIN
2.019.808.531,3,2008,4774001,MAIN
2.019.808.531,3,2008,4774002,MAIN
2.019.808.531,3,2008,4778201,MAIN
2.019.808.531,3,2008,47910,MAIN
2.019.808.531,3,2008,4791003,MAIN
2.019.898.207,3,2003,70201,MAIN
2.019.898.207,3,2008,68100,MAIN
2.019.898.207,3,2008,68201,MAIN
2.019.898.207,3,2008,68203,MAIN
2.019.898.207,3,2008,6820302,MAIN
2.019.957.791,3,2003,51421,MAIN
2.019.957.791,3,2008,46423,MAIN
2.020.065.481,6,2008,47592,MAIN
2.020.065.481,3,2003,5141003,MAIN
2.020.065.481,3,2003,51441,MAIN
2.020.065.481,3,2003,51442,MAIN
2.020.065.481,3,2003,5147101,MAIN
2.020.065.481,3,2003,5154101,MAIN
2.020.065.481,3,2003,5241001,MAIN
2.020.065.481,3,2003,5241006,MAIN
2.020.065.481,3,2003,52486,MAIN
2.020.065.481,3,2003,74874,MAIN
2.020.065.481,3,2008,4641201,MAIN
2.020.065.481,3,2008,46442,MAIN
2.020.065.481,3,2008,46494,MAIN
2.020.065.481,3,2008,4649411,MAIN
2.020.065.481,3,2008,4674101,MAIN
2.020.065.481,3,2008,4751201,MAIN
2.020.065.481,3,2008,4751202,MAIN
2.020.065.481,3,2008,47530,MAIN
2.020.065.481,3,2008,71112,MAIN
2.020.069.738,3,2003,51651,MAIN
2.020.069.738,3,2008,46693,MAIN
2.020.082.903,6,2008,47711,MAIN
2.020.082.903,3,2003,51421,MAIN
2.020.082.903,3,2003,52422,MAIN
2.020.082.903,3,2003,52423,MAIN
2.020.082.903,3,2003,52424,MAIN
2.020.082.903,3,2008,46423,MAIN
2.020.082.903,3,2008,47711,MAIN
2.020.082.903,3,2008,47712,MAIN
2.020.082.903,3,2008,47713,MAIN
2.020.082.903,6,2003,52423,MAIN
2.020.197.521,6,2008,46900,MAIN
2.020.197.521,3,2003,51510,MAIN
2.020.197.521,3,2003,6311101,MAIN
2.020.197.521,3,2008,46710,MAIN
2.020.197.521,3,2008,5224101,MAIN
2.020.202.172,3,2003,52485,MAIN
2.020.202.172,3,2003,7481,MAIN
2.020.202.172,3,2003,921,MAIN
2.020.202.172,3,2008,47782,MAIN
2.020.475.950,3,2003,7412101,MAIN
2.020.475.950,3,2003,7412401,MAIN
2.020.475.950,3,2008,59201,MAIN
2.020.475.950,3,2008,85520,SECO
2.020.534.249,3,2003,7031,MAIN
2.020.534.447,3,2003,52410,MAIN
2.020.534.447,3,2003,52421,MAIN
2.020.534.447,3,2003,52431,MAIN
2.020.534.447,3,2003,5244205,MAIN
2.020.534.447,3,2003,5249702,MAIN
2.020.534.447,3,2008,47512,MAIN
2.020.534.447,3,2008,4759902,MAIN
2.020.534.447,3,2008,47716,MAIN
2.020.534.447,3,2008,47721,MAIN
2.020.534.447,3,2008,4778602,MAIN
2.020.537.516,3,2003,52441,MAIN
2.020.537.516,3,2003,5244103,MAIN
2.020.537.516,3,2003,52461,MAIN
2.020.537.516,3,2003,5248602,MAIN
2.020.537.516,3,2003,52488,MAIN
2.020.537.516,3,2008,47521,MAIN
2.020.537.516,3,2008,4753002,MAIN
2.020.537.516,3,2008,47591,MAIN
2.020.537.516,3,2008,4759103,MAIN
2.020.537.516,3,2008,47784,MAIN
2.020.576.217,3,2003,281,MAIN
2.020.576.217,3,2003,2830004,MAIN
2.020.576.217,3,2003,4525012,MAIN
2.020.576.217,3,2003,5154101,MAIN
2.020.576.217,3,2003,51651,MAIN
2.020.576.217,3,2008,2530003,MAIN
2.020.576.217,3,2008,4399907,MAIN
2.020.576.217,3,2008,46693,MAIN
2.020.576.217,3,2008,4674101,MAIN
2.020.593.340,3,2003,5164001,MAIN
2.020.593.340,3,2003,5164002,MAIN
2.020.593.340,3,2003,7230001,MAIN
2.020.593.340,3,2008,28990,MAIN
2.020.593.340,3,2008,33190,MAIN
2.020.593.340,3,2008,46510,MAIN
2.020.593.340,3,2008,46520,MAIN
2.020.593.340,3,2008,46610,MAIN
2.020.593.340,3,2008,46620,MAIN
2.020.593.340,3,2008,46630,MAIN
2.020.593.340,3,2008,46660,MAIN
2.020.593.340,3,2008,46691,MAIN
2.020.593.340,3,2008,46692,MAIN
2.020.593.340,3,2008,46693,MAIN
2.020.593.340,3,2008,46694,MAIN
2.020.593.340,3,2008,46695,MAIN
2.020.593.340,3,2008,46696,MAIN
2.020.593.340,3,2008,46697,MAIN
2.020.593.340,3,2008,46699,MAIN
2.020.593.340,3,2008,6311001,MAIN
2.020.593.340,3,2008,77310,MAIN
2.020.593.340,3,2008,77320,MAIN
2.020.593.340,3,2008,77330,MAIN
2.020.669.455,3,2003,4520002,MAIN
2.020.669.455,3,2003,5153104,MAIN
2.020.669.455,3,2003,7412401,MAIN
2.020.669.455,3,2008,4120122,MAIN
2.020.669.455,3,2008,4673204,MAIN
2.020.669.455,3,2008,6920101,MAIN
2.020.691.528,6,2008,47512,MAIN
2.020.691.528,3,2003,52410,MAIN
2.020.691.528,3,2003,5241002,MAIN
2.020.691.528,3,2003,5241006,MAIN
2.020.691.528,3,2003,52421,MAIN
2.020.691.528,3,2003,52425,MAIN
2.020.691.528,3,2008,47512,MAIN
2.020.691.528,3,2008,4751202,MAIN
2.020.691.528,3,2008,4751301,MAIN
2.020.691.528,3,2008,47714,MAIN
2.020.691.528,3,2008,47716,MAIN
2.020.691.627,6,2008,47512,MAIN
2.020.691.627,3,2003,52410,MAIN
2.020.691.627,3,2003,5241002,MAIN
2.020.691.627,3,2003,5241006,MAIN
2.020.691.627,3,2003,52421,MAIN
2.020.691.627,3,2003,52425,MAIN
2.020.691.627,3,2008,47512,MAIN
2.020.691.627,3,2008,4751202,MAIN
2.020.691.627,3,2008,4751301,MAIN
2.020.691.627,3,2008,47714,MAIN
2.020.691.627,3,2008,47716,MAIN
2.020.695.090,6,2008,16291,MAIN
2.020.695.090,3,2003,20101,MAIN
2.020.695.090,3,2003,36630,MAIN
2.020.695.090,3,2003,3663012,MAIN
2.020.695.090,3,2003,5121004,MAIN
2.020.695.090,3,2003,5153101,MAIN
2.020.695.090,3,2008,16100,MAIN
2.020.695.090,3,2008,32990,MAIN
2.020.695.090,3,2008,3299005,MAIN
2.020.695.090,3,2008,4622001,MAIN
2.020.695.090,3,2008,4673201,MAIN
2.020.833.662,3,2003,451,MAIN
2.020.833.662,3,2003,51651,MAIN
2.020.833.662,3,2003,52498,MAIN
2.020.833.662,3,2008,46693,MAIN
2.020.833.662,3,2008,47789,MAIN
2.020.887.805,3,2003,5244202,MAIN
2.020.887.805,3,2003,5244205,MAIN
2.020.887.805,3,2003,52489,MAIN
2.020.887.805,3,2003,5250101,MAIN
2.020.887.805,3,2008,4759301,MAIN
2.020.887.805,3,2008,4759902,MAIN
2.020.887.805,3,2008,47650,MAIN
2.020.887.805,3,2008,4779101,MAIN
2.020.995.889,3,2003,5241003,MAIN
2.020.995.889,3,2003,52432,MAIN
2.020.995.889,3,2003,5249702,MAIN
2.020.995.889,3,2008,4751302,MAIN
2.020.995.889,3,2008,47722,MAIN
2.020.995.889,3,2008,4778602,MAIN
2.021.074.380,3,2003,7031,MAIN
2.021.282.436,3,2003,45211,MAIN
2.021.282.436,3,2003,511,MAIN
2.021.282.436,3,2003,70111,MAIN
2.021.282.436,3,2003,70120,MAIN
2.021.282.436,3,2003,70201,MAIN
2.021.282.436,3,2003,7031,MAIN
2.021.282.436,3,2003,70322,MAIN
2.021.282.436,3,2008,41101,MAIN
2.021.282.436,3,2008,41201,MAIN
2.021.282.436,3,2008,68100,MAIN
2.021.282.436,3,2008,68201,MAIN
2.021.282.436,3,2008,81100,MAIN
2.021.416.355,3,2003,1513103,MAIN
2.021.416.355,3,2003,5530101,MAIN
2.021.416.355,3,2003,5530203,MAIN
2.021.416.355,3,2008,1085001,MAIN
2.021.416.355,3,2008,5610101,MAIN
2.021.416.355,3,2008,5610203,MAIN
2.021.426.550,3,2003,51360,MAIN
2.021.426.550,3,2003,51421,MAIN
2.021.426.550,3,2003,51441,MAIN
2.021.426.550,3,2003,51472,MAIN
2.021.426.550,3,2003,51475,MAIN
2.021.426.550,3,2008,46360,MAIN
2.021.426.550,3,2008,46423,MAIN
2.021.426.550,3,2008,46491,MAIN
2.021.426.550,3,2008,46492,MAIN
2.021.426.550,3,2008,46494,MAIN
2.021.625.795,6,2008,96021,MAIN
2.021.625.795,3,2003,5232002,MAIN
2.021.625.795,3,2003,93021,MAIN
2.021.625.795,3,2008,4774002,MAIN
2.021.625.795,3,2008,96021,MAIN
2.021.628.171,6,2008,56101,MAIN
2.021.628.171,3,2003,1513103,MAIN
2.021.628.171,3,2003,5530101,MAIN
2.021.628.171,3,2008,1085001,MAIN
2.021.628.171,3,2008,5610101,MAIN
2.021.628.171,3,2008,93299,SECO
2.021.628.171,3,2008,9329901,SECO
2.021.803.167,3,2003,511,MAIN
2.021.803.167,3,2003,5530105,MAIN
2.021.803.167,3,2008,5610105,MAIN
2.021.805.939,3,2003,51340,MAIN
2.021.805.939,3,2003,52250,MAIN
2.021.805.939,3,2008,46349,MAIN
2.021.805.939,3,2008,47252,MAIN
2.021.808.711,3,2003,221,MAIN
2.021.808.711,3,2003,5147801,MAIN
2.021.808.711,3,2003,5245004,MAIN
2.021.808.711,3,2008,4649901,MAIN
2.021.808.711,3,2008,4759401,MAIN
2.021.809.206,6,2008,64200,MAIN
2.021.809.206,3,2003,511,MAIN
2.021.809.206,3,2003,5170001,MAIN
2.021.809.206,3,2003,521,MAIN
2.021.809.206,3,2003,72300,MAIN
2.021.809.206,3,2003,7440101,MAIN
2.021.809.206,3,2008,46900,MAIN
2.021.809.206,3,2008,63110,MAIN
2.021.809.206,3,2008,7311001,MAIN
2.021.811.085,6,2008,68321,MAIN
2.021.811.085,3,2003,4520002,MAIN
2.021.811.085,3,2003,511,MAIN
2.021.811.085,3,2003,5170001,MAIN
2.021.811.085,3,2003,7031,MAIN
2.021.811.085,3,2008,4120122,MAIN
2.021.811.085,3,2008,46900,MAIN
2.021.811.085,3,2008,68321,MAIN
2.021.854.439,6,2008,47620,MAIN
2.021.854.439,3,2003,52240,MAIN
2.021.854.439,3,2003,52250,MAIN
2.021.854.439,3,2003,52260,MAIN
2.021.854.439,3,2003,5244205,MAIN
2.021.854.439,3,2003,5247001,MAIN
2.021.854.439,3,2003,5247002,MAIN
2.021.854.439,3,2008,47241,MAIN
2.021.854.439,3,2008,47252,MAIN
2.021.854.439,3,2008,47260,MAIN
2.021.854.439,3,2008,4759902,MAIN
2.021.854.439,3,2008,4762001,MAIN
2.021.854.439,3,2008,4762002,MAIN
2.021.854.439,3,2008,9200004,MAIN
2.021.854.439,3,2008,5610201,SECO
2.021.854.439,3,2008,5610204,SECO
2.021.854.439,6,2003,52470,MAIN
2.021.857.706,3,2003,6720,MAIN
2.021.857.706,3,2003,72300,MAIN
2.021.857.706,3,2003,7412101,MAIN
2.021.857.706,3,2003,7412401,MAIN
2.021.857.706,3,2008,63110,MAIN
2.021.857.706,3,2008,6622001,MAIN
2.021.857.706,3,2008,66300,MAIN
2.021.857.706,3,2008,6920101,MAIN
2.021.857.706,3,2008,6920201,MAIN
2.021.857.706,3,2008,7021002,MAIN
2.021.857.706,3,2008,70220,MAIN
2.021.857.706,3,2008,7022001,MAIN
2.021.857.706,3,2008,7022002,MAIN
2.021.858.595,6,2008,47791,MAIN
2.021.858.595,3,2003,5250101,MAIN
2.021.858.595,3,2003,9252003,MAIN
2.021.858.595,3,2008,4779101,MAIN
2.021.858.595,3,2008,9102001,MAIN
2.021.858.595,6,2003,52498,MAIN
2.021.964.208,6,2008,81220,MAIN
2.021.964.208,3,2003,4545003,MAIN
2.021.964.208,3,2008,4339001,MAIN
2.021.965.790,3,2003,6330101,MAIN
2.021.965.790,3,2008,7911001,MAIN
2.021.965.889,3,2003,5147803,MAIN
2.021.965.889,3,2003,5250101,MAIN
2.021.965.889,3,2008,4649903,MAIN
2.021.965.889,3,2008,4779101,MAIN
2.022.042.204,6,2008,46423,MAIN
2.022.042.204,3,2003,5141005,MAIN
2.022.042.204,3,2008,4641103,MAIN
2.022.042.204,6,2003,51421,MAIN
2.022.083.774,6,2008,47521,MAIN
2.022.083.774,3,2003,51510,MAIN
2.022.083.774,3,2003,5153104,MAIN
2.022.083.774,3,2003,5153201,MAIN
2.022.083.774,3,2003,5153204,MAIN
2.022.083.774,3,2003,5154101,MAIN
2.022.083.774,3,2008,46710,MAIN
2.022.083.774,3,2008,4673204,MAIN
2.022.083.774,3,2008,4673311,MAIN
2.022.083.774,3,2008,4673601,MAIN
2.022.083.774,3,2008,4674101,MAIN
2.022.083.774,3,2008,4752101,MAIN
2.022.294.996,3,2003,52240,MAIN
2.022.294.996,3,2003,52250,MAIN
2.022.294.996,3,2008,47241,MAIN
2.022.294.996,3,2008,47252,MAIN
2.022.295.986,3,2003,5010101,MAIN
2.022.295.986,3,2003,511,MAIN
2.022.295.986,3,2003,51478,MAIN
2.022.295.986,3,2003,5170001,MAIN
2.022.295.986,3,2003,521,MAIN
2.022.295.986,3,2003,5245002,MAIN
2.022.295.986,3,2003,7414201,MAIN
2.022.295.986,3,2003,7415101,MAIN
2.022.295.986,3,2003,74879,MAIN
2.022.295.986,3,2003,80421,MAIN
2.022.295.986,3,2003,80424,MAIN
2.022.295.986,3,2008,7022001,MAIN
2.022.295.986,3,2008,82300,MAIN
2.022.295.986,3,2008,82990,MAIN
2.022.295.986,3,2008,85592,MAIN
2.022.295.986,3,2008,85593,MAIN
2.022.295.986,3,2008,85599,MAIN
2.022.295.986,3,2008,90042,MAIN
2.022.295.986,3,2008,96099,MAIN
2.022.296.580,3,2003,2441001,MAIN
2.022.296.580,3,2003,7412401,MAIN
2.022.296.580,3,2008,2110001,MAIN
2.022.296.580,3,2008,6920101,MAIN
2.022.299.847,3,2003,511,MAIN
2.022.299.847,3,2003,7031,MAIN
2.022.299.847,3,2003,7412401,MAIN
2.022.299.847,3,2003,7440101,MAIN
2.022.299.847,3,2008,6920101,MAIN
2.022.299.847,3,2008,7311001,MAIN
2.022.300.936,6,2008,47716,MAIN
2.022.300.936,3,2003,52422,MAIN
2.022.300.936,3,2003,52424,MAIN
2.022.300.936,3,2003,52431,MAIN
2.022.300.936,3,2008,47712,MAIN
2.022.300.936,3,2008,47713,MAIN
2.022.300.936,3,2008,47721,MAIN
2.022.300.936,6,2003,52421,MAIN
2.022.304.302,3,2003,6523,MAIN
2.022.427.729,3,2003,7031,MAIN
2.022.427.729,3,2003,7415101,MAIN
2.022.427.729,3,2003,7012001,SECO
2.022.427.729,3,2003,7012002,SECO
2.022.427.729,3,2003,70201,SECO
2.022.427.729,3,2003,70203,SECO
2.022.427.729,3,2003,70204,SECO
2.022.427.729,3,2003,74142,SECO
2.022.427.729,3,2003,7415102,SECO
2.022.427.729,3,2003,74831,SECO
2.022.427.729,3,2003,74833,SECO
2.022.427.729,3,2003,74845,SECO
2.022.427.729,3,2008,6420011,SECO
2.022.427.729,3,2008,6420012,SECO
2.022.427.729,3,2008,6810001,SECO
2.022.427.729,3,2008,6810002,SECO
2.022.427.729,3,2008,68201,SECO
2.022.427.729,3,2008,68203,SECO
2.022.427.729,3,2008,68204,SECO
2.022.427.729,3,2008,70220,SECO
2.022.427.729,3,2008,82110,SECO
2.022.427.729,3,2008,82190,SECO
2.022.427.729,3,2008,82990,SECO
2.022.441.288,6,2008,47711,MAIN
2.022.441.288,3,2003,51421,MAIN
2.022.441.288,3,2003,5142102,MAIN
2.022.441.288,3,2003,5142103,MAIN
2.022.441.288,3,2008,46423,MAIN
2.022.441.288,3,2008,4642302,MAIN
2.022.441.288,3,2008,46424,MAIN
2.022.441.288,6,2003,52423,MAIN
2.022.578.276,6,2003,52310,MAIN
2.022.646.374,6,2008,68203,MAIN
2.022.646.374,3,2003,4521402,MAIN
2.022.646.374,3,2003,4545003,MAIN
2.022.646.374,3,2003,6523,MAIN
2.022.646.374,3,2003,7031,MAIN
2.022.646.374,3,2003,7412101,MAIN
2.022.646.374,3,2008,4213002,MAIN
2.022.646.374,3,2008,4339001,MAIN
2.022.646.374,3,2008,6920201,MAIN
2.022.646.374,6,2003,70321,MAIN
2.022.672.803,3,2003,5143003,MAIN
2.022.672.803,3,2003,51472,MAIN
2.022.672.803,3,2003,51475,MAIN
2.022.672.803,3,2008,18140,MAIN
2.022.672.803,3,2008,74103,MAIN
2.022.672.803,3,2008,85599,MAIN
2.022.672.803,3,2008,1812001,SECO
