EntityNumber,TypeOfAddress,CountryNL,CountryFR,Zipcode,MunicipalityNL,MunicipalityFR,StreetNL,StreetFR,HouseNumber,Box,ExtraAddressInfo,DateStrikingOff,FullAddress,Latitude,Longitude
0866.244.444,REGO,,,2060,Antwerpen,Antwerpen,Slachthuislaan,Slachthuislaan,78,,,,"Slachthuislaan 78, 2060 Antwerpen, Belgium",51.22815715,4.439024231653638
0866.563.752,REGO,,,2060,Antwerpen,Antwerpen,Noorderlaan,Noorderlaan,50,,,,"Noorderlaan 50, 2060 Antwerpen, Belgium",51.2369224,4.421136497423706
0866.581.568,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,16,1.1,,,"Ellermanstraat 16, 2060 Antwerpen, Belgium",51.22979410557696,4.414081280736566
0866.606.215,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,137,,,,"Lange Beeldekensstraat 137, 2060 Antwerpen, Belgium",51.2214558,4.427886615124638
0866.655.903,REGO,,,2060,Antwerpen,Antwerpen,Pijlstraat,Pijlstraat,17,,,,"Pijlstraat 17, 2060 Antwerpen, Belgium",51.222241350000004,4.3340070692623005
0866.946.408,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,56,,,,"Kerkstraat 56, 2060 Antwerpen, Belgium",51.167627100000004,4.463740982651223
0867.097.351,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,39,,,,"Duboisstraat 39, 2060 Antwerpen, Belgium",51.229103949999995,4.417592504360639
0867.261.954,REGO,,,2060,Antwerpen,Antwerpen,Walenstraat,Walenstraat,8,,,,"Walenstraat 8, 2060 Antwerpen, Belgium",51.22437375,4.4250260150543905
0867.282.047,REGO,,,2060,Antwerpen,Antwerpen,Maasstraat,Maasstraat,67,,,,"Maasstraat 67, 2060 Antwerpen, Belgium",51.23470835,4.427011097579434
0867.310.058,REGO,,,2060,Antwerpen,Antwerpen,Kalkstraat,Kalkstraat,3,,,,"Kalkstraat 3, 2060 Antwerpen, Belgium",51.2346409,4.421112025332253
0867.329.161,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,11,,,,"Dambruggestraat 11, 2060 Antwerpen, Belgium",51.2191457,4.423291600757576
0867.547.313,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,52,,,,"Van Aerdtstraat 52, 2060 Antwerpen, Belgium",51.2277991,4.417817431997431
0867.577.797,REGO,,,2060,Antwerpen,Antwerpen,Lange Scholiersstraat,Lange Scholiersstraat,3/5,,,,"Lange Scholiersstraat 3/5, 2060 Antwerpen, Belgium",51.2242033,4.426506091609783
0867.606.996,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,46,,,,"Duboisstraat 46, 2060 Antwerpen, Belgium",51.228697499999996,4.41767433091165
0867.607.293,REGO,,,2060,Antwerpen,Antwerpen,Veldstraat,Veldstraat,71,,,,"Veldstraat 71, 2060 Antwerpen, Belgium",51.226299850000004,4.4323227109237076
0867.617.785,REGO,,,2060,Antwerpen,Antwerpen,Touwstraat,Touwstraat,10,,,,"Touwstraat 10, 2060 Antwerpen, Belgium",51.22503665,4.438450613848483
0867.638.175,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,39,,,,"Kerkstraat 39, 2060 Antwerpen, Belgium",51.166423949999995,4.463629783295861
0867.641.739,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,36,,,,"Van Arteveldestraat 36, 2060 Antwerpen, Belgium",51.22034765,4.420101216305733
0867.641.937,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,31,,,,"Sint-Jansplein 31, 2060 Antwerpen, Belgium",51.224556699999994,4.418712258744394
0867.694.395,REGO,,,2060,Antwerpen,Antwerpen,Rotterdamstraat,Rotterdamstraat,73,,,,"Rotterdamstraat 73, 2060 Antwerpen, Belgium",51.22285065,4.420237482779582
0867.762.988,REGO,,,2060,Antwerpen,Antwerpen,Van Campstraat,Van Campstraat,2,,,,"Van Campstraat 2, 2060 Antwerpen, Belgium",51.22351645,4.42531069093826
0867.794.761,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,43,,,,"Duboisstraat 43, 2060 Antwerpen, Belgium",51.2292681,4.418063321360233
0867.797.434,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,54,,,,"IJzerlaan 54, 2060 Antwerpen, Belgium",51.1239383,4.546824025463231
0867.797.632,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,54,,,,"IJzerlaan 54, 2060 Antwerpen, Belgium",51.1239383,4.546824025463231
0867.834.353,REGO,,,2060,Antwerpen,Antwerpen,Maaldersstraat,Maaldersstraat,71,,,,"Maaldersstraat 71, 2060 Antwerpen, Belgium",51.2240023,4.424135204172961
0867.856.030,REGO,,,2060,Antwerpen,Antwerpen,Noordschippersdok,Noordschippersdok,15,,,,"Noordschippersdok 15, 2060 Antwerpen, Belgium",51.23457915,4.428500111429181
0867.856.129,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,35,,,,"Viaduct-Dam 35, 2060 Antwerpen, Belgium",51.2332471,4.423319739463597
0867.878.497,REGO,,,2060,Antwerpen,Antwerpen,Korte Ypermanstraat,Korte Ypermanstraat,16,,,,"Korte Ypermanstraat 16, 2060 Antwerpen, Belgium",51.22364225,4.431770017644232
0869.484.343,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,29,,,,"Oudesteenweg 29, 2060 Antwerpen, Belgium",51.1821464,4.741808466499162
0869.488.402,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,166,,,,"Lange Beeldekensstraat 166, 2060 Antwerpen, Belgium",51.2211463,4.429557564418939
0869.572.138,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,27,,,,"Van Maerlantstraat 27, 2060 Antwerpen, Belgium",51.223634849999996,4.417779743831236
0869.589.162,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,235,,,,"Dambruggestraat 235, 2060 Antwerpen, Belgium",51.22617835,4.421721528494624
0869.595.892,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,3,,,,"Vondelstraat 3, 2060 Antwerpen, Belgium",51.2247079,4.415802538730754
0869.596.882,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,41,,,,"Sint-Jansplein 41, 2060 Antwerpen, Belgium",51.22450605,4.417620049240751
0869.600.248,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,-,,,,"Gemeentestraat -, 2060 Antwerpen, Belgium",51.21934925486448,4.418975424530912
0869.641.028,REGO,,,2060,Antwerpen,Antwerpen,Richardstraat,Richardstraat,18/B,,,,"Richardstraat 18/B, 2060 Antwerpen, Belgium",51.22427985,4.420624324030523
0869.650.035,REGO,,,2060,Antwerpen,Antwerpen,Everaertsstraat,Everaertsstraat,16,,,,"Everaertsstraat 16, 2060 Antwerpen, Belgium",51.22670625,4.422892344559246
0869.653.302,REGO,,,2060,Antwerpen,Antwerpen,Richardstraat,Richardstraat,18/A,,,,"Richardstraat 18/A, 2060 Antwerpen, Belgium",51.224267600000005,4.42074887427262
0869.654.191,REGO,,,2060,Antwerpen,Antwerpen,Houwerstraat,Houwerstraat,18,,,,"Houwerstraat 18, 2060 Antwerpen, Belgium",51.2253474,4.416321823892824
0869.654.488,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,50,,,,"Van Wesenbekestraat 50, 2060 Antwerpen, Belgium",51.22058015,4.42104302717161
0869.658.844,REGO,,,2060,Antwerpen,Antwerpen,Lange Van Bloerstraat,Lange Van Bloerstraat,13,,,,"Lange Van Bloerstraat 13, 2060 Antwerpen, Belgium",51.2209195,4.430738568144209
0869.665.574,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,131,,,,"Kerkstraat 131, 2060 Antwerpen, Belgium",51.2194309,4.433819053058961
0869.666.366,REGO,,,2060,Antwerpen,Antwerpen,Klappeistraat,Klappeistraat,54,,,,"Klappeistraat 54, 2060 Antwerpen, Belgium",51.2198406,4.430023955323758
0869.666.663,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,46,,,,"Van Wesenbekestraat 46, 2060 Antwerpen, Belgium",51.22045955,4.421053537637542
0869.677.353,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,6,,,,"Van de Wervestraat 6, 2060 Antwerpen, Belgium",51.22940305,4.4150257542525
0869.677.551,REGO,,,2060,Antwerpen,Antwerpen,Osystraat,Osystraat,59,,,,"Osystraat 59, 2060 Antwerpen, Belgium",51.22244835,4.418340523489781
0869.678.640,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,20,,,,"Gemeentestraat 20, 2060 Antwerpen, Belgium",51.21896925,4.419927321182198
0869.689.429,REGO,,,2060,Antwerpen,Antwerpen,Lammekensstraat,Lammekensstraat,3,,,,"Lammekensstraat 3, 2060 Antwerpen, Belgium",51.21858585,4.431888356466906
0869.693.882,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,51,,,,"Van de Wervestraat 51, 2060 Antwerpen, Belgium",51.227933199999995,4.416236507553355
0869.694.476,REGO,,,2060,Antwerpen,Antwerpen,Willem Linnigstraat,Willem Linnigstraat,7,,,,"Willem Linnigstraat 7, 2060 Antwerpen, Belgium",51.2196358,4.42466656905639
0870.010.717,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,8,,,,"Van de Wervestraat 8, 2060 Antwerpen, Belgium",51.229186999999996,4.415167079659872
0870.021.704,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,201,,,,"Lange Lobroekstraat 201, 2060 Antwerpen, Belgium",51.23134745,4.4278425410992535
0870.022.593,REGO,,,2060,Antwerpen,Antwerpen,Bisschopstraat,Bisschopstraat,21,,,,"Bisschopstraat 21, 2060 Antwerpen, Belgium",51.21932986789864,4.425574457944548
0870.023.088,REGO,,,2060,Antwerpen,Antwerpen,Bisschopstraat,Bisschopstraat,17,,,,"Bisschopstraat 17, 2060 Antwerpen, Belgium",51.21894045,4.4245079398633065
0870.023.187,REGO,,,2060,Antwerpen,Antwerpen,Bisschopstraat,Bisschopstraat,17..,,,,"Bisschopstraat 17.., 2060 Antwerpen, Belgium",51.21894045,4.4245079398633065
0870.053.079,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,112,,,,"Wetstraat 112, 2060 Antwerpen, Belgium",51.21858745,4.429955493237685
0870.102.470,REGO,,,2060,Antwerpen,Antwerpen,Rotterdamstraat,Rotterdamstraat,69,,,,"Rotterdamstraat 69, 2060 Antwerpen, Belgium",51.22328145,4.4196075143786615
0870.121.177,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,47,,,,"Handelstraat 47, 2060 Antwerpen, Belgium",51.22380415000001,4.429051693572789
0870.123.850,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,219,,,,"Lange Beeldekensstraat 219, 2060 Antwerpen, Belgium",51.2215876,4.43130175232435
0870.129.392,REGO,,,2060,Antwerpen,Antwerpen,Onderwijsstraat,Onderwijsstraat,34,,,,"Onderwijsstraat 34, 2060 Antwerpen, Belgium",51.225341900000004,4.434572533730652
0870.162.848,REGO,,,2060,Antwerpen,Antwerpen,Boerhaavestraat,Boerhaavestraat,81,,,,"Boerhaavestraat 81, 2060 Antwerpen, Belgium",51.2253428,4.437654235736003
0870.231.936,REGO,,,2060,Antwerpen,Antwerpen,Everaertsstraat,Everaertsstraat,64,,,,"Everaertsstraat 64, 2060 Antwerpen, Belgium",51.22704535,4.424571781991787
0870.233.520,REGO,,,2060,Antwerpen,Antwerpen,Ooievaarstraat,Ooievaarstraat,1,,,,"Ooievaarstraat 1, 2060 Antwerpen, Belgium",51.22036315,4.436335574050149
0870.549.759,REGO,,,2060,Antwerpen,Antwerpen,Van Stralenstraat,Van Stralenstraat,16,,,,"Van Stralenstraat 16, 2060 Antwerpen, Belgium",51.2199802,4.418990172843348
0870.595.685,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,33,3,,,"Bredastraat 33, 2060 Antwerpen, Belgium",51.23268735,4.4213944000665775
0870.733.762,REGO,,,2060,Antwerpen,Antwerpen,Stuivenbergplein,Stuivenbergplein,45,,,,"Stuivenbergplein 45, 2060 Antwerpen, Belgium",51.226558,4.4312417407867555
0870.736.435,REGO,,,2060,Antwerpen,Antwerpen,Geulincxstraat,Geulincxstraat,27,,,,"Geulincxstraat 27, 2060 Antwerpen, Belgium",51.2272699,4.4159615
0870.837.492,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,72,GLV,,,"Kerkstraat 72, 2060 Antwerpen, Belgium",51.218478,4.431154866225725
0870.858.377,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,34,,,,"Sint-Gummarusstraat 34, 2060 Antwerpen, Belgium",51.224563399999994,4.420681724701908
0870.878.470,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,8,10,,,"Sint-Jansplein 8, 2060 Antwerpen, Belgium",51.225924500000005,4.418714259044783
0870.923.804,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,12,21,,29-11-2018,"Franklin Rooseveltplaats 12, 2060 Antwerpen, Belgium",51.218998400000004,4.417733244247417
0870.929.544,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,8,,1ste verdieping,,"Sint-Jansplein 8, 2060 Antwerpen, Belgium",51.225924500000005,4.418714259044783
0872.110.568,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,266,,,,"Dambruggestraat 266, 2060 Antwerpen, Belgium",51.22644885,4.422196284915261
0872.205.093,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,112/12,,,,"Bredastraat 112/12, 2060 Antwerpen, Belgium",51.234163074010816,4.423250797930664
0872.283.782,REGO,,,2060,Antwerpen,Antwerpen,Kersbeekstraat,Kersbeekstraat,9,,,,"Kersbeekstraat 9, 2060 Antwerpen, Belgium",51.220932149999996,4.438447505279747
0872.311.102,REGO,,,2060,Antwerpen,Antwerpen,Lange Van Bloerstraat,Lange Van Bloerstraat,15,,,,"Lange Van Bloerstraat 15, 2060 Antwerpen, Belgium",51.2209279,4.430824636642972
0872.413.248,REGO,,,2060,Antwerpen,Antwerpen,Van Campstraat,Van Campstraat,20,,,,"Van Campstraat 20, 2060 Antwerpen, Belgium",51.223476649999995,4.42582722608981
0872.523.710,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,48,,,,"Duboisstraat 48, 2060 Antwerpen, Belgium",51.22870435,4.417832185852838
0872.657.728,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,176,3,,,"Lange Lobroekstraat 176, 2060 Antwerpen, Belgium",51.23121655,4.429146272427044
0872.824.014,REGO,,,2060,Antwerpen,Antwerpen,Schoolstraat,Schoolstraat,23,,,,"Schoolstraat 23, 2060 Antwerpen, Belgium",51.22512815,4.431777476019217
0872.887.954,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,1,,,,"De Coninckplein 1, 2060 Antwerpen, Belgium",51.2211999,4.42109323614307
0873.247.052,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,61,,,,"Samberstraat 61, 2060 Antwerpen, Belgium",51.23388535,4.428023855041399
0873.372.954,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,33,323,,,"Oudesteenweg 33, 2060 Antwerpen, Belgium",51.16766425,4.482761087322327
0873.463.422,REGO,,,2060,Antwerpen,Antwerpen,Sint-Willibrordusstraat,Sint-Willibrordusstraat,2,,,,"Sint-Willibrordusstraat 2, 2060 Antwerpen, Belgium",51.2211463,4.429814948956814
0873.704.833,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,62,,,,"Van Wesenbekestraat 62, 2060 Antwerpen, Belgium",51.22084755,4.421019436902391
0873.708.692,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,69,,,,"Wetstraat 69, 2060 Antwerpen, Belgium",51.219677149999995,4.429369342641486
0873.709.781,REGO,,,2060,Antwerpen,Antwerpen,Lange Van Bloerstraat,Lange Van Bloerstraat,145,,,,"Lange Van Bloerstraat 145, 2060 Antwerpen, Belgium",51.22047225,4.4356811591645116
0873.794.113,REGO,,,2060,Antwerpen,Antwerpen,Geraniumstraat,Geraniumstraat,30,,,,"Geraniumstraat 30, 2060 Antwerpen, Belgium",51.2261264,4.423122692866942
0873.931.297,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,9,,,,"Gemeentestraat 9, 2060 Antwerpen, Belgium",51.219506749999994,4.41899226484621
0873.932.188,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,56A,,,,"Dambruggestraat 56A, 2060 Antwerpen, Belgium",51.2203698,4.4236697405550185
0874.056.904,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,156,,,,"Lange Beeldekensstraat 156, 2060 Antwerpen, Belgium",51.22119975,4.428982394238789
0874.063.931,REGO,,,2060,Antwerpen,Antwerpen,Schoolstraat,Schoolstraat,23,,,,"Schoolstraat 23, 2060 Antwerpen, Belgium",51.22512815,4.431777476019217
0874.558.433,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,129-133,,,,"Bredastraat 129-133, 2060 Antwerpen, Belgium",51.23645515,4.423976084301996
0874.855.866,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,196,,,,"Kerkstraat 196, 2060 Antwerpen, Belgium",51.22008995,4.436153025996919
0875.069.365,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,61,,,,"Wetstraat 61, 2060 Antwerpen, Belgium",51.21994345,4.429276000213552
0875.171.612,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,100,,,,"Offerandestraat 100, 2060 Antwerpen, Belgium",51.2210266,4.427103042797413
0875.211.796,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,56,,,,"Van Wesenbekestraat 56, 2060 Antwerpen, Belgium",51.220680849999994,4.421033483954155
0875.240.007,REGO,,,2060,Antwerpen,Antwerpen,Van Stralenstraat,Van Stralenstraat,36,,,,"Van Stralenstraat 36, 2060 Antwerpen, Belgium",51.22051215,4.419141652984716
0875.374.322,REGO,,,2060,Antwerpen,Antwerpen,Van Stralenstraat,Van Stralenstraat,43,,,,"Van Stralenstraat 43, 2060 Antwerpen, Belgium",51.22248745,4.419333114761905
0875.390.059,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,44,,,,"Offerandestraat 44, 2060 Antwerpen, Belgium",51.220101549999995,4.425201270743166
0875.466.669,REGO,,,2060,Antwerpen,Antwerpen,Onderwijsstraat,Onderwijsstraat,29,,,,"Onderwijsstraat 29, 2060 Antwerpen, Belgium",51.22545565,4.434141437583335
0875.510.716,REGO,,,2060,Antwerpen,Antwerpen,De Waghemakerestraat,De Waghemakerestraat,12,,,,"De Waghemakerestraat 12, 2060 Antwerpen, Belgium",51.22803555,4.415019095394893
0875.806.565,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,115,,,,"Dambruggestraat 115, 2060 Antwerpen, Belgium",51.22189825,4.422196817164101
0875.886.244,REGO,,,2060,Antwerpen,Antwerpen,De Waghemakerestraat,De Waghemakerestraat,38,,,,"De Waghemakerestraat 38, 2060 Antwerpen, Belgium",51.228227000000004,4.416578895288143
0875.944.444,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,4,42,,,"Franklin Rooseveltplaats 4, 2060 Antwerpen, Belgium",51.21974175,4.418030237555012
0875.982.452,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,24,,,09-06-2010,"Van Kerckhovenstraat 24, 2060 Antwerpen, Belgium",51.22557985,4.423003441836131
0875.989.281,REGO,,,2060,Antwerpen,Antwerpen,Hof ter Elst,Hof ter Elst,1,,,,"Hof ter Elst 1, 2060 Antwerpen, Belgium",51.1504642,4.433008332800885
0876.021.351,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,187,,,,"Dambruggestraat 187, 2060 Antwerpen, Belgium",51.225004850000005,4.421712458729699
0876.060.646,REGO,,,2060,Antwerpen,Antwerpen,Lange Dijkstraat,Lange Dijkstraat,18,,,,"Lange Dijkstraat 18, 2060 Antwerpen, Belgium",51.22700775,4.418371824500014
0876.112.710,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,12,8,,,"Franklin Rooseveltplaats 12, 2060 Antwerpen, Belgium",51.218998400000004,4.417733244247417
0876.603.252,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,17,,,,"Vondelstraat 17, 2060 Antwerpen, Belgium",51.2248478,4.4164472196753835
0876.631.263,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,4,42,,,"Franklin Rooseveltplaats 4, 2060 Antwerpen, Belgium",51.21974175,4.418030237555012
0876.861.588,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,112,11,,,"Bredastraat 112, 2060 Antwerpen, Belgium",51.234163074010816,4.423250797930664
0876.981.255,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,43,,,,"Van Wesenbekestraat 43, 2060 Antwerpen, Belgium",51.22034765,4.4205124773127755
0877.095.675,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,30,,,,"Kerkstraat 30, 2060 Antwerpen, Belgium",51.2179323,4.429311229370076
0877.574.737,REGO,,,2060,Antwerpen,Antwerpen,Maasstraat,Maasstraat,20A,,,,"Maasstraat 20A, 2060 Antwerpen, Belgium",51.2333017,4.426726113690218
0877.739.934,REGO,,,2060,Antwerpen,Antwerpen,Selderstraat,Selderstraat,37/1,,,,"Selderstraat 37/1, 2060 Antwerpen, Belgium",51.225871249202875,4.431192768347228
0877.832.281,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,61,,,,"Van Wesenbekestraat 61, 2060 Antwerpen, Belgium",51.2207707,4.420556948636364
0877.884.246,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,8,,,,"De Coninckplein 8, 2060 Antwerpen, Belgium",51.2212339,4.42024530832199
0878.054.787,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,41,,,,"Handelstraat 41, 2060 Antwerpen, Belgium",51.2237023,4.428782306479092
0878.151.787,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,55,,,,"Oranjestraat 55, 2060 Antwerpen, Belgium",51.2278074,4.4214407310766095
0878.294.814,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,50,,,,"Duboisstraat 50, 2060 Antwerpen, Belgium",51.2287126,4.418142098896569
0878.549.190,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,39,,,,"Sint-Gummarusstraat 39, 2060 Antwerpen, Belgium",51.2249322,4.420880348371832
0878.587.002,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,23,1,,,"Gasstraat 23, 2060 Antwerpen, Belgium",51.2263555,4.425337181409003
0878.617.783,REGO,,,2060,Antwerpen,Antwerpen,Onderwijsstraat,Onderwijsstraat,47,,,,"Onderwijsstraat 47, 2060 Antwerpen, Belgium",51.225738199999995,4.434850140837332
0878.953.721,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,21,,,,"De Coninckplein 21, 2060 Antwerpen, Belgium",51.2218496,4.420309170734505
0878.979.752,REGO,,,2060,Antwerpen,Antwerpen,Klappeistraat,Klappeistraat,10,1,,,"Klappeistraat 10, 2060 Antwerpen, Belgium",51.2207603,4.428839550442923
0878.999.746,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,78,,,,"Carnotstraat 78, 2060 Antwerpen, Belgium",51.217818699999995,4.4254067191611455
0879.163.656,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,50,1.3,,,"Duboisstraat 50, 2060 Antwerpen, Belgium",51.2287126,4.418142098896569
0879.172.663,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,47,102,,,"Bredastraat 47, 2060 Antwerpen, Belgium",51.233421750000005,4.421704620565238
0879.262.141,REGO,,,2060,Antwerpen,Antwerpen,Willem Linnigstraat,Willem Linnigstraat,6,,,21-01-2020,"Willem Linnigstraat 6, 2060 Antwerpen, Belgium",51.2196036,4.424280735441367
0879.419.420,REGO,,,2060,Antwerpen,Antwerpen,Muizenstraat,Muizenstraat,25,,,,"Muizenstraat 25, 2060 Antwerpen, Belgium",51.222616200000004,4.421580062929285
0879.625.197,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,21,,,,"De Coninckplein 21, 2060 Antwerpen, Belgium",51.2218496,4.420309170734505
0879.940.151,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,235,,,,"Dambruggestraat 235, 2060 Antwerpen, Belgium",51.22617835,4.421721528494624
0880.085.255,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,17,37,,,"Sint-Gummarusstraat 17, 2060 Antwerpen, Belgium",51.13102565,4.5752435847981
0880.150.383,REGO,,,2060,Antwerpen,Antwerpen,Klappeistraat,Klappeistraat,2,,,30-10-2017,"Klappeistraat 2, 2060 Antwerpen, Belgium",51.2211343,4.429067626931494
0880.168.793,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,67,,,,"Handelstraat 67, 2060 Antwerpen, Belgium",51.2239785,4.429756197866745
0880.215.315,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,37,,,,"Van Maerlantstraat 37, 2060 Antwerpen, Belgium",51.22345155,4.417975141314569
0880.249.759,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,12,,PRESIDENT BUILDING,,"Franklin Rooseveltplaats 12, 2060 Antwerpen, Belgium",51.218998400000004,4.417733244247417
0880.331.616,REGO,,,2060,Antwerpen,Antwerpen,Lange Stuivenbergstraat,Lange Stuivenbergstraat,54,56,,,"Lange Stuivenbergstraat 54, 2060 Antwerpen, Belgium",51.224693450000004,4.430935187252804
0880.350.323,REGO,,,2060,Antwerpen,Antwerpen,Veldstraat,Veldstraat,83,,,,"Veldstraat 83, 2060 Antwerpen, Belgium",51.22681385,4.432758776191265
0880.501.365,REGO,,,2060,Antwerpen,Antwerpen,Noordschippersdok,Noordschippersdok,11,,,,"Noordschippersdok 11, 2060 Antwerpen, Belgium",51.2346644,4.428398397962294
