EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
2.003.044.357,3,2003,51332,MAIN
2.003.044.357,3,2003,52272,MAIN
2.003.044.357,3,2003,7012001,MAIN
2.003.044.357,3,2008,46180,MAIN
2.003.044.357,3,2008,46216,MAIN
2.003.044.357,3,2008,46332,MAIN
2.003.044.357,3,2008,47299,MAIN
2.003.044.357,3,2008,6810001,MAIN
2.003.187.778,6,2008,46694,MAIN
2.003.187.778,3,2003,281,MAIN
2.003.187.778,3,2003,2922001,MAIN
2.003.187.778,3,2003,4534002,MAIN
2.003.187.778,3,2003,50200,MAIN
2.003.187.778,3,2008,2822001,MAIN
2.003.187.778,3,2008,4329901,MAIN
2.003.187.778,3,2008,45201,MAIN
2.003.341.988,3,2003,70120,MAIN
2.003.341.988,3,2003,70111,SECO
2.003.341.988,3,2003,70112,SECO
2.003.341.988,3,2003,70201,SECO
2.003.341.988,3,2003,70203,SECO
2.003.341.988,3,2003,70204,SECO
2.003.341.988,3,2008,68100,MAIN
2.003.341.988,3,2008,41101,SECO
2.003.341.988,3,2008,41102,SECO
2.003.341.988,3,2008,68201,SECO
2.003.341.988,3,2008,68203,SECO
2.003.341.988,3,2008,68204,SECO
2.003.342.186,3,2003,6024102,MAIN
2.003.342.186,3,2003,63111,MAIN
2.003.342.186,3,2003,6311102,MAIN
2.003.342.186,3,2008,4942002,MAIN
2.003.342.186,3,2008,52241,MAIN
2.003.342.186,3,2008,5224102,MAIN
2.003.404.742,3,2003,5141001,MAIN
2.003.404.742,3,2003,51475,MAIN
2.003.404.742,3,2003,6024102,MAIN
2.003.404.742,3,2008,4641101,MAIN
2.003.404.742,3,2008,46492,MAIN
2.003.404.742,3,2008,4942002,MAIN
2.003.406.722,6,2008,46699,MAIN
2.003.406.722,3,2003,3320,MAIN
2.003.406.722,3,2003,511,MAIN
2.003.422.063,6,2008,45201,MAIN
2.003.422.063,3,2003,50103,MAIN
2.003.422.063,3,2003,5010301,MAIN
2.003.422.063,3,2003,50104,MAIN
2.003.422.063,3,2003,5020001,MAIN
2.003.422.063,3,2003,5020002,MAIN
2.003.422.063,3,2003,5020003,MAIN
2.003.422.063,3,2003,5030201,MAIN
2.003.422.063,3,2003,63210,MAIN
2.003.422.063,3,2008,45113,MAIN
2.003.422.063,3,2008,4511301,MAIN
2.003.422.063,3,2008,45194,MAIN
2.003.422.063,3,2008,4520301,MAIN
2.003.422.063,3,2008,4520302,MAIN
2.003.422.063,3,2008,45204,MAIN
2.003.422.063,3,2008,4532001,MAIN
2.003.422.063,3,2008,52210,MAIN
2.003.422.063,6,2003,50200,MAIN
2.003.535.295,3,2003,261,MAIN
2.003.535.295,3,2003,26120,MAIN
2.003.535.295,3,2003,2612002,MAIN
2.003.535.295,3,2008,23120,MAIN
2.003.535.295,3,2008,2312002,MAIN
2.003.554.893,3,2003,51310,MAIN
2.003.554.893,3,2008,46319,MAIN
2.003.683.270,3,2003,6024103,MAIN
2.003.683.270,3,2003,63111,MAIN
2.003.683.270,3,2008,4942003,MAIN
2.003.683.270,3,2008,52241,MAIN
2.003.712.271,6,2008,64992,MAIN
2.003.712.271,3,2003,6711001,MAIN
2.003.712.271,3,2008,6611001,MAIN
2.003.712.271,6,2003,65233,MAIN
2.003.713.954,3,2003,63111,MAIN
2.003.713.954,3,2003,6311102,MAIN
2.003.713.954,3,2008,52241,MAIN
2.003.713.954,3,2008,5224102,MAIN
2.003.714.053,3,2003,1511104,MAIN
2.003.714.053,3,2008,1011004,MAIN
2.003.716.330,3,2003,6311,MAIN
2.003.716.330,3,2003,6311102,MAIN
2.003.716.330,3,2003,6523,MAIN
2.003.716.330,3,2003,70201,MAIN
2.003.716.330,3,2003,74131,MAIN
2.003.716.330,3,2008,5224102,MAIN
2.003.716.330,3,2008,68201,MAIN
2.003.716.330,3,2008,73200,MAIN
2.003.716.330,3,2008,82990,SECO
2.003.773.045,6,2008,47114,MAIN
2.003.773.045,3,2003,521,MAIN
2.003.773.045,6,2003,52114,MAIN
2.003.773.738,6,2008,47114,MAIN
2.003.773.738,3,2003,5125001,MAIN
2.003.773.738,3,2003,513,MAIN
2.003.773.738,3,2003,5134001,MAIN
2.003.773.738,3,2003,521,MAIN
2.003.773.738,3,2003,52112,MAIN
2.003.773.738,3,2003,52250,MAIN
2.003.773.738,3,2003,52260,MAIN
2.003.773.738,3,2008,46215,MAIN
2.003.773.738,3,2008,4634901,MAIN
2.003.773.738,3,2008,47112,MAIN
2.003.773.738,3,2008,47252,MAIN
2.003.773.738,3,2008,47260,MAIN
2.003.773.738,6,2003,52114,MAIN
2.003.834.710,6,2008,46720,MAIN
2.003.834.710,3,2003,5141001,MAIN
2.003.834.710,3,2003,51421,MAIN
2.003.834.710,3,2003,5144202,MAIN
2.003.834.710,3,2003,5147802,MAIN
2.003.834.710,3,2003,5151001,MAIN
2.003.834.710,3,2003,51520,MAIN
2.003.834.710,3,2003,51532,MAIN
2.003.834.710,3,2003,51541,MAIN
2.003.834.710,3,2003,51810,MAIN
2.003.834.710,3,2003,52461,MAIN
2.003.834.710,3,2008,4641101,MAIN
2.003.834.710,3,2008,46423,MAIN
2.003.834.710,3,2008,4644201,MAIN
2.003.834.710,3,2008,4649902,MAIN
2.003.834.710,3,2008,46620,MAIN
2.003.834.710,3,2008,4671001,MAIN
2.003.834.710,3,2008,46720,MAIN
2.003.834.710,3,2008,46731,MAIN
2.003.834.710,3,2008,46741,MAIN
2.003.834.710,6,2003,51520,MAIN
2.003.843.717,6,2008,46694,MAIN
2.003.843.717,3,2003,281,MAIN
2.003.843.717,3,2003,28755,MAIN
2.003.843.717,3,2003,2922001,MAIN
2.003.843.717,3,2003,6311102,MAIN
2.003.843.717,3,2008,25999,MAIN
2.003.843.717,3,2008,2822001,MAIN
2.003.843.717,3,2008,5224102,MAIN
2.003.982.683,3,2003,51460,MAIN
2.003.982.683,3,2003,52310,MAIN
2.003.982.683,3,2008,46460,MAIN
2.003.982.683,3,2008,47730,MAIN
2.003.982.980,3,2003,6311,MAIN
2.003.982.980,3,2003,63111,MAIN
2.003.982.980,3,2003,6311102,MAIN
2.003.982.980,3,2008,68201,MAIN
2.003.982.980,3,2008,68203,MAIN
2.003.982.980,3,2008,52241,SECO
2.003.982.980,3,2008,5224102,SECO
2.004.060.481,6,2008,52290,MAIN
2.004.060.481,3,2003,631,MAIN
2.004.060.481,3,2003,63401,MAIN
2.004.060.481,3,2008,52290,MAIN
2.004.064.342,3,2003,4533101,MAIN
2.004.064.342,3,2008,4322201,MAIN
2.004.065.827,6,2008,43211,MAIN
2.004.065.827,3,2003,45310,MAIN
2.004.065.827,3,2008,43211,MAIN
2.004.077.507,3,2003,221,MAIN
2.004.077.507,3,2003,5141001,MAIN
2.004.077.507,3,2003,51441,MAIN
2.004.077.507,3,2003,5244202,MAIN
2.004.077.507,3,2003,5249,MAIN
2.004.077.507,3,2008,4641101,MAIN
2.004.077.507,3,2008,46494,MAIN
2.004.077.507,3,2008,4759301,MAIN
2.004.079.188,6,2008,52290,MAIN
2.004.079.188,3,2003,511,MAIN
2.004.079.188,3,2003,6024103,MAIN
2.004.079.188,3,2003,63111,MAIN
2.004.079.188,3,2003,6311102,MAIN
2.004.079.188,3,2008,4942003,MAIN
2.004.079.188,3,2008,52241,MAIN
2.004.079.188,3,2008,5224102,MAIN
2.004.079.188,6,2003,63403,MAIN
2.004.148.969,3,2003,7031,MAIN
2.004.266.953,6,2008,71201,MAIN
2.004.266.953,3,2003,74131,MAIN
2.004.266.953,3,2008,73200,MAIN
2.004.266.953,6,2003,74301,MAIN
2.004.349.305,3,2003,3630005,MAIN
2.004.349.305,3,2008,3220003,MAIN
2.005.349.690,6,2008,46441,MAIN
2.005.349.690,3,2003,51441,MAIN
2.005.349.690,3,2008,46494,MAIN
2.005.349.690,6,2003,51441,MAIN
2.005.956.931,3,2003,3710001,MAIN
2.005.956.931,3,2003,3720002,MAIN
2.005.956.931,3,2003,37220,MAIN
2.005.956.931,3,2008,3832201,MAIN
2.005.956.931,3,2008,38329,MAIN
2.005.956.931,3,2008,3832902,MAIN
2.006.318.009,3,2003,51651,MAIN
2.006.318.009,3,2003,52498,MAIN
2.006.318.009,3,2008,46693,MAIN
2.006.318.009,3,2008,47789,MAIN
2.006.403.131,3,2003,7440101,MAIN
2.006.403.131,3,2008,7311001,MAIN
2.006.439.357,3,2003,5530203,MAIN
2.006.439.357,3,2008,5610203,MAIN
2.007.244.556,3,2003,4520001,MAIN
2.007.244.556,3,2003,4520002,MAIN
2.007.244.556,3,2003,4521101,MAIN
2.007.244.556,3,2003,4521201,MAIN
2.007.244.556,3,2008,2370003,MAIN
2.007.244.556,3,2008,4120101,MAIN
2.007.244.556,3,2008,4120111,MAIN
2.007.244.556,3,2008,4120121,MAIN
2.007.244.556,3,2008,4120122,MAIN
2.007.244.556,3,2008,4291101,MAIN
2.007.244.556,3,2008,4291102,MAIN
2.007.244.556,3,2008,4312001,MAIN
2.007.244.556,3,2008,4312002,MAIN
2.007.244.556,3,2008,4312003,MAIN
2.007.244.556,3,2008,4312004,MAIN
2.007.244.556,3,2008,4312011,MAIN
2.007.244.556,3,2008,4313001,MAIN
2.007.244.556,3,2008,4313002,MAIN
2.007.244.556,3,2008,4321102,MAIN
2.007.244.556,3,2008,4329101,MAIN
2.007.244.556,3,2008,4329102,MAIN
2.007.244.556,3,2008,4329103,MAIN
2.007.244.556,3,2008,4329903,MAIN
2.007.244.556,3,2008,4329912,MAIN
2.007.244.556,3,2008,4332001,MAIN
2.007.244.556,3,2008,4332002,MAIN
2.007.244.556,3,2008,4332003,MAIN
2.007.244.556,3,2008,4332004,MAIN
2.007.244.556,3,2008,4332005,MAIN
2.007.244.556,3,2008,4332011,MAIN
2.007.244.556,3,2008,4332012,MAIN
2.007.244.556,3,2008,4332013,MAIN
2.007.244.556,3,2008,4332014,MAIN
2.007.244.556,3,2008,4332015,MAIN
2.007.244.556,3,2008,4332031,MAIN
2.007.244.556,3,2008,43332,MAIN
2.007.244.556,3,2008,4334201,MAIN
2.007.244.556,3,2008,4339001,MAIN
2.007.244.556,3,2008,4339002,MAIN
2.007.244.556,3,2008,4399201,MAIN
2.007.244.556,3,2008,4399402,MAIN
2.007.244.556,3,2008,4399601,MAIN
2.007.244.556,3,2008,4399901,MAIN
2.007.244.556,3,2008,4399904,MAIN
2.007.244.556,3,2008,4399905,MAIN
2.007.244.556,3,2008,4399906,MAIN
2.007.528.331,3,2003,93021,MAIN
2.007.528.331,3,2008,96021,MAIN
2.008.419.642,3,2003,5530101,MAIN
2.008.419.642,3,2008,5610101,MAIN
2.008.445.376,3,2003,1822,MAIN
2.008.445.376,3,2003,18221,MAIN
2.008.445.376,3,2003,1822201,MAIN
2.008.445.376,3,2003,1823001,MAIN
2.008.445.376,3,2003,5141002,MAIN
2.008.445.376,3,2008,14130,MAIN
2.008.445.376,3,2008,1413011,MAIN
2.008.445.376,3,2008,1414001,MAIN
2.008.445.376,3,2008,4641102,MAIN
2.008.527.233,6,2008,29320,MAIN
2.008.527.233,3,2003,2822001,MAIN
2.008.527.233,3,2003,2852002,MAIN
2.008.527.233,3,2003,2922001,MAIN
2.008.527.233,3,2003,2931002,MAIN
2.008.527.233,3,2003,2952007,MAIN
2.008.527.233,3,2008,2521001,MAIN
2.008.527.233,3,2008,2822001,MAIN
2.008.527.233,3,2008,2830002,MAIN
2.008.527.233,3,2008,2892003,MAIN
2.008.527.233,3,2008,3312011,MAIN
2.008.527.233,3,2008,45113,MAIN
2.008.527.233,3,2008,45201,MAIN
2.008.527.233,3,2008,45203,MAIN
2.008.527.233,3,2008,45204,MAIN
2.008.527.233,3,2008,45209,MAIN
2.008.527.728,3,2003,63210,MAIN
2.008.527.728,3,2008,52210,MAIN
2.008.980.064,3,2003,511,MAIN
2.008.980.064,3,2003,7440101,MAIN
2.008.980.064,3,2003,8042,MAIN
2.008.980.064,3,2008,7311001,MAIN
2.009.105.273,6,2008,46693,MAIN
2.009.105.273,3,2003,51651,MAIN
2.009.105.273,3,2003,52498,MAIN
2.009.105.273,3,2008,46693,MAIN
2.009.105.273,3,2008,47789,MAIN
2.010.117.241,6,2008,10110,MAIN
2.010.117.241,3,2003,5123001,MAIN
2.010.117.241,3,2008,46232,MAIN
2.010.212.954,3,2003,5530105,MAIN
2.010.212.954,3,2008,5610105,MAIN
2.010.538.301,6,2008,66220,MAIN
2.010.538.301,3,2003,511,MAIN
2.010.538.301,3,2003,6720,MAIN
2.010.538.301,3,2003,7031,MAIN
2.010.541.764,3,2003,2121001,MAIN
2.010.541.764,3,2003,2830004,MAIN
2.010.541.764,3,2003,4531002,MAIN
2.010.541.764,3,2003,4531006,MAIN
2.010.541.764,3,2003,51475,MAIN
2.010.541.764,3,2003,5274002,MAIN
2.010.541.764,3,2008,1721001,MAIN
2.010.541.764,3,2008,2530003,MAIN
2.010.541.764,3,2008,3320011,MAIN
2.010.541.764,3,2008,4321103,MAIN
2.010.541.764,3,2008,46492,MAIN
2.010.541.764,3,2008,9529002,MAIN
2.010.552.454,3,2003,7031,MAIN
2.010.604.023,3,2003,5530105,MAIN
2.010.604.023,3,2008,5610105,MAIN
2.010.704.288,3,2003,5141003,MAIN
2.010.704.288,3,2003,5143001,MAIN
2.010.704.288,3,2003,5147101,MAIN
2.010.704.288,3,2003,51651,MAIN
2.010.704.288,3,2008,4641201,MAIN
2.010.704.288,3,2008,4643101,MAIN
2.010.704.288,3,2008,4649411,MAIN
2.010.704.288,3,2008,46693,MAIN
2.011.498.106,3,2003,6523,MAIN
2.011.498.106,3,2003,7031,MAIN
2.011.680.228,3,2003,5530105,MAIN
2.011.680.228,3,2008,5610105,MAIN
2.011.811.078,3,2003,1511101,MAIN
2.011.811.078,3,2003,1511102,MAIN
2.011.811.078,3,2003,5132,MAIN
2.011.811.078,3,2003,51321,MAIN
2.011.811.078,3,2008,10110,MAIN
2.011.811.078,3,2008,1011001,MAIN
2.011.811.078,3,2008,1011002,MAIN
2.011.811.078,3,2008,46321,MAIN
2.011.811.078,3,2008,52100,SECO
2.011.970.535,6,2008,46180,MAIN
2.011.970.535,3,2003,51421,MAIN
2.011.970.535,3,2008,46160,MAIN
2.011.970.535,3,2008,46423,MAIN
2.012.410.894,6,2008,70220,MAIN
2.012.410.894,3,2003,6024103,MAIN
2.012.410.894,3,2003,61100,MAIN
2.012.410.894,3,2003,63111,MAIN
2.012.410.894,3,2003,6311102,MAIN
2.012.410.894,3,2008,62010,MAIN
2.012.410.894,3,2008,62020,MAIN
2.012.410.894,3,2008,62090,MAIN
2.012.410.894,3,2008,70220,MAIN
2.012.410.894,3,2008,77330,MAIN
2.012.429.108,6,2008,52290,MAIN
2.012.429.108,3,2003,65210,MAIN
2.012.429.108,3,2003,6523,MAIN
2.012.429.108,3,2003,6713003,MAIN
2.012.429.108,3,2008,64910,MAIN
2.012.429.108,3,2008,6619913,MAIN
2.012.560.750,3,2003,4545003,MAIN
2.012.560.750,3,2008,4339001,MAIN
2.013.647.150,6,2008,46699,MAIN
2.013.647.150,3,2003,4520002,MAIN
2.013.647.150,3,2003,5153104,MAIN
2.013.647.150,3,2003,52461,MAIN
2.013.647.150,3,2003,7031,MAIN
2.013.647.150,3,2003,7110001,MAIN
2.013.647.150,3,2008,4120122,MAIN
2.013.647.150,3,2008,4321201,MAIN
2.013.647.150,3,2008,4673204,MAIN
2.013.647.150,3,2008,47521,MAIN
2.013.647.150,3,2008,52210,MAIN
2.013.647.150,3,2008,7112104,MAIN
2.013.647.150,3,2008,7711001,MAIN
2.013.647.150,3,2008,81300,MAIN
2.013.706.142,6,2008,45310,MAIN
2.013.706.142,3,2003,5010401,MAIN
2.013.706.142,3,2003,50301,MAIN
2.013.706.142,3,2003,511,MAIN
2.013.706.142,3,2003,63111,MAIN
2.013.706.142,3,2008,4519401,MAIN
2.013.706.142,3,2008,45310,MAIN
2.013.706.142,3,2008,52241,MAIN
2.013.881.237,6,2008,52290,MAIN
2.013.881.237,3,2003,6024102,MAIN
2.013.881.237,3,2003,63111,MAIN
2.013.881.237,3,2003,63401,MAIN
2.013.881.237,3,2003,70312,MAIN
2.013.881.237,3,2008,4942002,MAIN
2.013.881.237,3,2008,52241,MAIN
2.013.881.237,3,2008,52290,MAIN
2.013.881.237,3,2008,68312,MAIN
2.014.306.156,3,2003,1513103,MAIN
2.014.306.156,3,2003,5530101,MAIN
2.014.306.156,3,2008,46731,MAIN
2.014.306.156,3,2008,46732,MAIN
2.014.306.156,3,2008,46734,MAIN
2.014.306.156,3,2008,46735,MAIN
2.014.306.156,3,2008,46736,MAIN
2.014.306.156,3,2008,46739,MAIN
2.014.306.156,3,2008,46742,MAIN
2.014.659.712,3,2003,4543,MAIN
2.014.659.712,3,2003,45433,MAIN
2.014.659.712,3,2003,45441,MAIN
2.014.659.712,3,2003,4544101,MAIN
2.014.659.712,3,2003,5244103,MAIN
2.014.659.712,3,2003,5248602,MAIN
2.014.659.712,3,2003,52488,MAIN
2.014.659.712,3,2008,47524,MAIN
2.014.659.712,3,2008,47526,MAIN
2.014.659.712,3,2008,47530,MAIN
2.014.659.712,3,2008,4753002,MAIN
2.014.659.712,3,2008,4753011,MAIN
2.014.659.712,3,2008,4759103,MAIN
2.014.659.712,3,2008,47784,MAIN
2.014.789.671,3,2003,51421,MAIN
2.014.789.671,3,2003,52422,MAIN
2.014.789.671,3,2003,52423,MAIN
2.014.789.671,3,2008,46423,MAIN
2.014.789.671,3,2008,47711,MAIN
2.014.789.671,3,2008,47712,MAIN
2.015.882.506,3,2003,7440101,MAIN
2.015.882.506,3,2008,7311001,MAIN
2.015.987.127,3,2003,45310,MAIN
2.015.987.127,3,2003,4531006,MAIN
2.015.987.127,3,2003,5244201,MAIN
2.015.987.127,3,2003,52450,MAIN
2.015.987.127,3,2003,5245002,MAIN
2.015.987.127,3,2003,2811001,SECO
2.015.987.127,3,2003,2852002,SECO
2.015.987.127,3,2003,36100,SECO
2.015.987.127,3,2003,3613001,SECO
2.015.987.127,3,2003,3613002,SECO
2.015.987.127,3,2003,36141,SECO
2.015.987.127,3,2003,3614101,SECO
2.015.987.127,3,2003,3614102,SECO
2.015.987.127,3,2003,4521502,SECO
2.015.987.127,3,2003,4521503,SECO
2.015.987.127,3,2003,45320,SECO
2.015.987.127,3,2003,4541002,SECO
2.015.987.127,3,2003,45422,SECO
2.015.987.127,3,2003,4542201,SECO
2.015.987.127,3,2003,4542202,SECO
2.015.987.127,3,2003,45432,SECO
2.015.987.127,3,2003,70201,SECO
2.015.987.127,3,2003,70203,SECO
2.015.987.127,3,2003,74879,SECO
2.015.987.127,3,2008,43211,MAIN
2.015.987.127,3,2008,4321103,MAIN
2.015.987.127,3,2008,4743001,MAIN
2.015.987.127,3,2008,47540,MAIN
2.015.987.127,3,2008,4759201,MAIN
2.015.987.127,3,2008,2511001,SECO
2.015.987.127,3,2008,3102001,SECO
2.015.987.127,3,2008,31091,SECO
2.015.987.127,3,2008,3109111,SECO
2.015.987.127,3,2008,3109121,SECO
2.015.987.127,3,2008,3109901,SECO
2.015.987.127,3,2008,3312011,SECO
2.015.987.127,3,2008,4221912,SECO
2.015.987.127,3,2008,4222001,SECO
2.015.987.127,3,2008,43291,SECO
2.015.987.127,3,2008,43320,SECO
2.015.987.127,3,2008,4332011,SECO
2.015.987.127,3,2008,4332012,SECO
2.015.987.127,3,2008,4332031,SECO
2.015.987.127,3,2008,43332,SECO
2.015.987.127,3,2008,68201,SECO
2.015.987.127,3,2008,68203,SECO
2.015.987.127,3,2008,82990,SECO
2.016.132.132,3,2003,7031,MAIN
2.016.656.427,3,2003,5530105,MAIN
2.016.656.427,3,2008,5610105,MAIN
2.017.101.934,3,2003,511,MAIN
2.017.101.934,3,2003,6720,MAIN
2.017.101.934,3,2003,7412101,MAIN
2.017.101.934,3,2008,6920201,MAIN
2.017.269.705,6,2008,10712,MAIN
2.017.269.705,3,2003,15811,MAIN
2.017.269.705,3,2003,1582002,MAIN
2.017.269.705,3,2003,52240,MAIN
2.017.269.705,3,2008,10711,MAIN
2.017.269.705,3,2008,1072002,MAIN
2.017.269.705,3,2008,47241,MAIN
2.017.585.647,6,2008,52290,MAIN
2.017.585.647,3,2003,2811002,MAIN
2.017.585.647,3,2003,2852002,MAIN
2.017.585.647,3,2003,4520002,MAIN
2.017.585.647,3,2003,5162001,MAIN
2.017.585.647,3,2003,51640,MAIN
2.017.585.647,3,2003,51651,MAIN
2.017.585.647,3,2003,6024102,MAIN
2.017.585.647,3,2003,7230001,MAIN
2.017.585.647,3,2008,52100,MAIN
2.017.585.647,3,2008,5210001,MAIN
2.017.585.647,3,2008,5210011,MAIN
2.017.585.647,3,2008,52210,MAIN
2.017.585.647,3,2008,5222001,MAIN
2.017.585.647,3,2008,52241,MAIN
2.017.585.647,3,2008,5224101,MAIN
2.017.585.647,3,2008,5224102,MAIN
2.017.585.647,3,2008,52249,MAIN
2.017.585.647,3,2008,5224901,MAIN
2.017.585.647,3,2008,52290,MAIN
2.017.585.647,3,2008,68201,MAIN
2.017.585.647,3,2008,68203,MAIN
2.017.585.647,3,2008,82920,MAIN
2.017.843.191,6,2008,46693,MAIN
2.017.843.191,3,2003,51651,MAIN
2.017.843.191,3,2008,46693,MAIN
2.018.341.059,3,2003,52423,MAIN
2.018.341.059,3,2003,9302201,MAIN
2.018.341.059,3,2008,47711,MAIN
2.018.341.059,3,2008,9602201,MAIN
2.018.588.707,3,2003,2952001,MAIN
2.018.588.707,3,2003,5030201,MAIN
2.018.588.707,3,2008,2892001,MAIN
2.018.588.707,3,2008,4532001,MAIN
2.018.792.011,3,2003,7031,MAIN
2.018.827.049,3,2003,5010101,MAIN
2.018.827.049,3,2003,5030201,MAIN
2.018.827.049,3,2003,7031,MAIN
2.018.827.049,3,2008,4511101,MAIN
2.018.827.049,3,2008,4532001,MAIN
2.018.836.452,3,2003,921,MAIN
2.018.836.452,3,2003,92724,MAIN
2.018.836.452,3,2008,93299,MAIN
2.019.214.059,3,2003,50200,MAIN
2.019.214.059,3,2003,5020002,MAIN
2.019.214.059,3,2003,5030201,MAIN
2.019.214.059,3,2008,45201,MAIN
2.019.214.059,3,2008,45204,MAIN
2.019.214.059,3,2008,4532001,MAIN
2.019.271.962,3,2003,511,MAIN
2.019.271.962,3,2003,5144202,MAIN
2.019.271.962,3,2003,51450,MAIN
2.019.271.962,3,2003,51474,MAIN
2.019.271.962,3,2003,5232002,MAIN
2.019.271.962,3,2003,52488,MAIN
2.019.271.962,3,2003,6720,MAIN
2.019.271.962,3,2003,70201,MAIN
2.019.271.962,3,2003,7412101,MAIN
2.019.271.962,3,2003,7412401,MAIN
2.019.271.962,3,2008,4644201,MAIN
2.019.271.962,3,2008,46450,MAIN
2.019.271.962,3,2008,46480,MAIN
2.019.271.962,3,2008,4774002,MAIN
2.019.271.962,3,2008,47784,MAIN
2.019.271.962,3,2008,68201,MAIN
2.019.271.962,3,2008,6920101,MAIN
2.019.271.962,3,2008,6920201,MAIN
2.020.120.416,3,2003,1822201,MAIN
2.020.120.416,3,2003,5274005,MAIN
2.020.120.416,3,2003,7420302,MAIN
2.020.120.416,3,2008,23410,MAIN
2.020.120.416,3,2008,47787,MAIN
2.020.120.416,3,2008,82300,MAIN
2.020.120.416,3,2008,90021,MAIN
2.020.120.416,3,2008,90031,MAIN
2.020.477.831,6,2008,47221,MAIN
2.020.477.831,3,2003,51321,MAIN
2.020.477.831,3,2003,51370,MAIN
2.020.477.831,3,2003,5211201,MAIN
2.020.477.831,3,2003,52220,MAIN
2.020.477.831,3,2008,46321,MAIN
2.020.477.831,3,2008,46370,MAIN
2.020.477.831,3,2008,4711201,MAIN
2.020.477.831,3,2008,47221,MAIN
2.020.674.702,3,2003,511,MAIN
2.020.674.702,3,2003,7031,MAIN
2.020.674.702,3,2003,7412401,MAIN
2.020.674.702,3,2008,6920101,MAIN
2.020.935.810,6,2008,79110,MAIN
2.020.935.810,3,2003,6330101,MAIN
2.020.935.810,3,2008,7911001,MAIN
2.020.935.810,6,2003,63301,MAIN
2.021.068.244,3,2003,5040002,MAIN
2.021.068.244,3,2003,5040005,MAIN
2.021.068.244,3,2003,51450,MAIN
2.021.068.244,3,2003,5232002,MAIN
2.021.068.244,3,2008,4540102,MAIN
2.021.068.244,3,2008,4540201,MAIN
2.021.068.244,3,2008,46450,MAIN
2.021.068.244,3,2008,4774002,MAIN
2.021.323.315,6,2008,52290,MAIN
2.021.323.315,3,2003,511,MAIN
2.021.323.315,3,2003,5170001,MAIN
2.021.323.315,3,2008,46190,MAIN
2.021.323.315,3,2008,46900,MAIN
2.021.323.315,3,2008,49410,MAIN
2.021.323.315,3,2008,50200,MAIN
2.021.323.315,3,2008,5020001,MAIN
2.021.323.315,3,2008,50400,MAIN
2.021.323.315,3,2008,5040001,MAIN
2.021.323.315,3,2008,51210,MAIN
2.021.323.315,3,2008,52210,MAIN
2.021.323.315,3,2008,52220,MAIN
2.021.323.315,3,2008,52249,MAIN
2.021.323.315,3,2008,52290,MAIN
2.021.323.315,3,2008,5229031,MAIN
2.021.323.315,3,2008,5229032,MAIN
2.021.323.315,3,2008,5229033,MAIN
2.021.323.315,3,2008,5229043,MAIN
2.021.323.315,3,2008,63990,MAIN
2.021.323.315,3,2008,6420011,MAIN
2.021.323.315,3,2008,6810001,MAIN
2.021.323.315,3,2008,68201,MAIN
2.021.323.315,3,2008,68203,MAIN
2.021.323.315,3,2008,68204,MAIN
2.021.323.315,3,2008,7021001,MAIN
2.021.323.315,3,2008,70220,MAIN
2.021.323.315,3,2008,82990,MAIN
2.021.960.842,6,2008,56101,MAIN
2.021.960.842,3,2003,5530101,MAIN
2.021.960.842,3,2008,5610101,MAIN
2.021.964.109,3,2003,1511102,MAIN
2.021.964.109,3,2003,51321,MAIN
2.021.964.109,3,2003,5132201,MAIN
2.021.964.109,3,2008,77399,MAIN
2.022.305.389,3,2003,511,MAIN
2.022.355.968,3,2003,7031,MAIN
2.023.339.826,6,2008,52290,MAIN
2.023.339.826,3,2003,51210,MAIN
2.023.339.826,3,2003,61100,MAIN
2.023.339.826,3,2003,63111,MAIN
2.023.339.826,3,2003,6720,MAIN
2.023.339.826,3,2003,7031,MAIN
2.023.339.826,3,2008,46216,MAIN
2.023.339.826,3,2008,50200,MAIN
2.023.339.826,3,2008,52241,MAIN
2.023.613.604,6,2008,47792,MAIN
2.023.613.604,3,2003,5250,MAIN
2.023.613.604,3,2003,52502,MAIN
2.023.613.604,3,2008,47792,MAIN
2.023.613.604,6,2003,52502,MAIN
2.023.705.555,6,2008,47540,MAIN
2.023.705.555,3,2003,513,MAIN
2.023.705.555,3,2003,5143003,MAIN
2.023.705.555,3,2003,5170001,MAIN
2.023.705.555,3,2003,52112,MAIN
2.023.705.555,3,2003,52410,MAIN
2.023.705.555,3,2003,52431,MAIN
2.023.705.555,3,2003,52720,MAIN
2.023.705.555,3,2008,4643201,MAIN
2.023.705.555,3,2008,46900,MAIN
2.023.705.555,3,2008,47112,MAIN
2.023.705.555,3,2008,47512,MAIN
2.023.705.555,3,2008,47721,MAIN
2.023.705.555,3,2008,95210,MAIN
2.024.107.116,3,2003,5232002,MAIN
2.024.107.116,3,2003,93021,MAIN
2.024.107.116,3,2003,9302201,MAIN
2.024.107.116,3,2008,4774002,MAIN
2.024.107.116,3,2008,96021,MAIN
2.024.107.116,3,2008,9602201,MAIN
2.024.148.587,3,2003,5141001,MAIN
2.024.148.587,3,2003,52410,MAIN
2.024.148.587,3,2008,4641101,MAIN
2.024.148.587,3,2008,47512,MAIN
2.024.625.471,3,2003,50200,MAIN
2.024.625.471,3,2003,5020002,MAIN
2.024.625.471,3,2003,5030201,MAIN
2.024.625.471,3,2008,45201,MAIN
